,Web,236,568A,Nehru Place Terminal,Mangol Puri Q-Blk.,1. NEHRU PLACE TERMINAL 2 SANT NAGAR 3. ANDREWS GANJ 4. S.J.HOSPITAL 5. NAUROJI NAGAR 6. MOTI BAGH 7. DHAULA KUAN 8. R.R.LINE 9. BARAR SQUARE 10. NARAINA VILLAGE11. MP DEPOT 12. RAJA GARDEN (RAJDHANI COLLEGE) 13. PUN.BAGH CLUB 14. P.B.TRML. 15. MADI PUR JJ COLONY 16. PEERA GARHI 17. B-BLK.MANGOL PURI 18. Q.BLK MANGOL PURI,Down Direction via same as Up Direction,36.6,26.07.2013,,,0,
,Web,237,569,S.J.Terminal,Sultan Puri Terminal,1. S.J.TERML 2. S.J.HOSPITAL 3. NAUROJI NAGAR 4. MOTI BAGH 5. DHAULA KUAN 6. R.R.LINE 7. BARAR SQUARE 8. NARAINA VILLAGE 9. MP DEPOT 10. RAJA GARDEN (RAJDHANI COLLEGE) 11. PUN.BAGH CLUB 12. P.B.TRML. 13. MADIPUR JJ COLONY 14. PEERA GARHI 15. MANGOL PURI B-BLK. 16. MANGOL PURI S-BLK. 17. SULTAN PURI TERMINAL,Down Direction via same as Up Direction,29.7,26.07.2013,10,4,14,
,Web,238,569 Ext.,S.J.Terminal,Inder Enclave,1. S.J.TERML 2. S.J.HOSPITAL 3. NAUROJI NAGAR 4. MOTI BAGH 5. DHAULA KUAN 6. R.R.LINE 7. BARAR SQUARE 8. NARAINA VILLAGE 9. MP DEPOT 10. RAJA GARDEN (RAJDHANI COLLEGE) 11. PUN.BAGH CLUB 12. P.B.TRML. 13. MADIPUR JJ COLONY 14. PEERA GARHI 15. MANGOL PURI B-BLK. 16. MANGOL PURI S-BLK. 17. POOTH KALAN  18. BEGUM PUR  19. LAKHI RAM PARK (ROHINI SEC.-22 20.  INDER ENCLAVE,Down Direction via same as Up Direction,29.7,08.07.2019,10,4,14,
,Web,239,578,S.J.Terminal,Najafgarh Terminal,1. S.J.TERML 2. S.J.HOSPITAL 3. NAUROJI NAGAR 4. RK PURAM-I 5. S.M.TEMPLE 6. APS COLONY 7. N.H.W. CROSSING 8. MAHIPAL PUR 9. SHIV MURTI-1  10.  RAJOKARI CROSSING 11. SHIV MURTI-II 12.SAMALKHA VILLAGE 13. KAPASHERA CROSSING 14. BIJWASON SCHOOL .15. BIJWASON RLY. STN. CROSSING ( AFTER CROSS THE FLYOVER)  16. BAMNOLI 17. CHHAWLA CAMP 18. CHHAWLA VILLAGE 19. JHATIKRA MORE 20. ROSHAN PURA 21 NAJAFGARH TERMINAL ,19. NAJAFGARH TERMINAL  18. ROSHAN PURA  17. JHATIKRA MORE  16. CHHAWLA VILLAGE  15. CHHAWLA CAMP  14. BAMROLI    13. BIJWASON RLY. STN CROSSING (BEFORE FLYOVER)  12. BIJWASON SCHOOL  11. KAPASHERA CROSSING  10.SAMALKHA VILLAGE  9. SHIV MURTI  8. MAHIPAL PUR   7. N.H.W. CROSSING  6. APS COLONY  5. S.M.TEMPLE  4. RK PURAM-I  3. NAUROJI NAGAR  2. S.J.HOSPITAL 1. S.J.TERML  ,37.0,21.07.2012 / 08.01.2016,17,2,19,
,Web,240,578A,S.J.Terminal,Kapashera Border,1. S.J. TERMINAL 2. S.J. HOSPITAL 3. NAUROJI NAGAR 4.R.K. PURAM S-I 5. S.M. TEMPLE 6. APS COLONY  7. NHW-8 CROSSING 8. MAHIPAL PUR 9.9. SHIV MURTI  10.  RAJOKARI CROSSING 11. SHIV MURTI-II 12.SAMALKHA VILLAGE 13. KAPASHERA CROSSING 14. KAPASHERA BORDER ,12. KAPASHERA BORDER 11.KAPASHERA CROSSING  10. SAMALKHA VILLAGE 9. SHIV MURTI 8. MAHIPAL PUR 7. NHW-8 CROSSING 6. APS COLONY  5. S.M. TEMPLE 4. R.K. PURAM S-I 3. NAUROJI NAGAR 2. S.J. HOSPITAL 1. S.J. TERMINAL,26.0 / 23.0,,,,0,
,Web,241,580,Kendriya Terminal,Ambedkar Ngr Sec-IV,1. KENDRIYATERMINAL 2. KRISHI BHAWAN 3. SHAHJAHAN ROAD 4. RAVINDER NAGAR 5. LODHI COLONY 6. DEF.COLONY 7. K N COLLEGE  8. SRI FORT ROAD 9. SAIKH SARAI PH-II 10. AMBEDKAR NAGAR SEC-IV,Down Direction via same as Up Direction,19.7,,2,,2,
,Web,242,588,J.L.Nehru Stadium,Uttam Nagar Terminal,1. JLN STADIUM 2. LODHI COLONY 3. S.J.AIRPORT 4. S.J.HOSP  5. NAUROJI NAGAR 6. MOTI BAGH 7. DH. KUAN ( RING ROAD) 8. R.R.LINES (RING ROAD)  9. BRAR SQUARE (MAUDE ROAD)   10. KIRBI PLACE 11.NANGAL RAI 12. TILAK NAGAR 13. DISTT. CENTER 14. UTTAM NAGAR TERMINAL,14. UTTAM NAGAR TERMINAL 13. DISTT. CENTER  12. TILAK NAGAR  11.NANGAL RAI  10. KIRBI PLACE 9. SIGNAL OFFICERS FLATS   8. R.R. LINE  7. DHAULA KUAN  6. MOTI BAGH  5. NAUROJI NAGAR 4. S.J.HOSP  3. S.J.AIRPORT  2. LODHI COLONY   1. JLN STADIUM ,24.0,Via Change w.e.f. 21.08.2017,11,,11,
,Web,243,604,N.D. Rly. Station Gate No.-2,Chhatter Pur M. Station,1. N.D. RLY STN GATE NO-2. 2. PALIKA KENDRIYA 3. KIRISHI BHAWAN 4. TEEN MURTI 5. USSR AMBESSAY 6. MOTI BAGH -I 7. S.M.TEMPLE 8. V.V. DEPOT  9. POWER HOUSE 10 . MANAVSATHILI SCHOOL 11. B- 3 VASANT KUNJ 12. VASANT KUNJ SECT-I 13. CHHATTER PUR METRO STATION,Down Direction via same as Up Direction,24.0,,7,23,30,
,Web,244,605,Mori Gate (T),Vasant Kunj C-9 ,"1. MORI GATE T. 2. RED FORT 3. DELHI GATE 4. SUPREME COURT 5. SHAHJANH RD.6.   PRITHVI RAJ RD.7. S.J. AIR PORT 8. S.J. HOSPITAL 9. IIT GATE 10. QUITAB ENCLAVE 11. JNU SECT-13. 12. B-3 V. KUNJ 13. MANAV SATHLI SCHOOL 14, VASANT KUNJ C-9",Down Direction via same as Up Direction,29.0,26.06.2014,2,,2,
,Web,245,610,Wazir Pur Depot,R.K. Puram Sec-1,1. WAZIR PUR DEPOT 2. A-1 KESHAV PURAM 3. B-3 KESHAV PURAM 4. E-BLOCK SHASTRI NAGAR 5. SARAI ROHELLA / ANAND PARVAT 6. D.B. GUPTA MARKET7. MANDIR MARG.8. RML HOSP. 9. KENDRIYA TERMINAL. 10. KIRSHI BHAWAN 11. P.S TUGLAK RD. 12. RACE COURSE 13. VINAY MARG 14. S.N. DEPOT 15. MOHD. PUR 16. R.K. SECT-I,Down Direction via same as Up Direction,28.0,20.10.2012,12,6,18,
,Web,246,610 A,Anand Parvat ,R.K. Puram Sec-1,1.  ANAND PARVAT 2. D.B. GUPTA MARKET 3. MANDIR MARG 4. RML HOSPITAL 5.  KENDRIYA TERMINAL 6.  KRISHI BHAWAN 7. P.S. TUGHLAK ROAD 8.  RACE COURSE 9.  VINAY MARG 10.  S.N. DEPOT 11.  S.J. ENCLAVE 12.  R.K. PURAM SEC-1,Down Direction via same as Up Direction,21.0,,2,,2,
,Web,247,610 B,Gole Market Sheed Bhgat Singh Marg,R.K. Puram Sec-1,1.  GOLE MARKET SEC.-4 SHEED BHAGAT SINGH MARG 2. GOLE MARKET BHAI VEER SINGH MARG 3. KENDRIYA TERMINAL 4.  KRISHI BHAWAN 5. P.S. TUGHLAK ROAD 6. RACE COURCE 7. VINAY MARG 8. SAROJINI NAGAR DEPOT 9. MOHAMMD PUR 10. R.K. PURAM SEC-1,Down Direction via same as Up Direction,21.0,,2,,2,
,Web,248,611,"Mayur Vihar Ph-3, Paper Market",Dhaula Kuan,"1. MAYUR VIHAR -III, PAPER MARKET  2. NEW KOUNDLI 3. KALYAN PURI 4.TIRILOK PURI  13 -BLK  5. PATPAR GANJ MORE  6. ROAD BRIDGE EAST 7. SARAI KALE KHAN 8. MAHARANI BAGH 9. L.P. NAGAR 10. ANDREWSGANJ 11. AIIMS 12. MOHD PUR 13 R.K. PURAM-I 14. R.K. PURAM SECT-8  15. MOTI BAGH -1 16. DHAULA KUAN ",Down Direction via same as Up Direction,32.0,,2,15,17,
,Web,249,611 A,Mayur Vihar Ph-2 / 26-Blk. Trilok Puri,Subhash Nagar Terminal / Dhaula Kuan ,1.MAYUR VIHAR PHASE-II  2.  TRILOK PURI 13-BLK  3 TRILOK PURI 26-BLK. 4. SAMACHAR APPTT. 5. PUSTA CROSSING (NHW.-24) 6. ROAD BRIDGE EAST 7. SARAI KALEKHAN ISBT 8. MAHARANI BAGH  9. LAJPAT NAGAR 10. ANDREWS GANJ 11. AIIMS 12. NAUROJI NAGAR 13. MOTI BAGH-1 14. DHAULA KUAN 15. R.R. LINES 16. BRAR SQUARE 17. NARAINA VILLAGE 18. MAYA PURI DEPOT 19. BERI WALA BAGH 20. SUBHASH NAGAR TERMINAL,Down Direction via same as Up Direction,35.0,,8,,8,
,Web,250,611 C,Mayur Vihar Ph-2 / 26-Blk. Trilok Puri,Subhash Nagar Terminal / Dhaula Kuan ,1.MAYUR VIHAR PHASE-II  2.  EAST VINOD NAGAR  3 PUSTA CROSSING (NHW.-24) 4. ROAD BRIDGE EAST 5. SARAI KALEKHAN ISBT 6. MAHARANI BAGH  7. LAJPAT NAGAR 8. ANDREWS GANJ 9. AIIMS 10. NAUROJI NAGAR 11. MOTI BAGH-1 12. DHAULA KUAN ,Down Direction via same as Up Direction,35.0,,8,,8,
,Web,251,615,Minto Road (T),Poorvanchal Hostel ,1. MINTO RD T. 2. SCINDIA HOUSE/MERINA 3. NATIONAL MUSEUM 4. PIRTHVI RAJ RD. 5. S.J. AIR PORT 6. INA COLONY MARKET 7. S.N. DEPOT 8. MOHD PUR 9.IIT HOSTEL 10. MUNIRKA 11. GODAVARI HOSTEL 12.PURVANCHAL HOSTEL,Down Direction via same as Up Direction,20.0,,9,7,16,
,Web,252,620,Shivaji Stadium ,Hauz Khas (T) ,1. SHIVAJI STD.2. PALIKA KEND 3. KIRSHI BHAWAN 4. TEEN  MURTI 5. USSR EMBASSAY 6. MOTI BAGH  7. S.M. TEMPLE 8. IIT HOSTEL 9. IIT GATE 10. HAUZ KHAS TERMINAL,9. HAUZ KHAS TERMINAL  8. IIT HOSTEL 7. S.M. TEMPLE   6. MOTI BAGH 5. USSR EMBASSAY  4. TEEN  MURTI  3. KIRSHI BHAWAN 2. PALIKA KEND  1. SHIVAJI STD.,18.0,15.07.2013,7,4,11,
,Web,253,621,Mori Gate (T),Poorvanchal Hostel,1. MORI GATE 2. ISBT RING ROAD 3. GEETA COLONY PUL / VIJAY GHAT  4. RAJ GHAT  5. DELHI GATE 6. SUPREME COURT 7. SHAHJHAN RD  8. PRITHVI RAJ RD 9. S.J. AIR PORT 10. S.J. HOSPITAL 11. S.J.ENCLAVE 12. R.K. PURAM -I 13.S.M. TEMPLE 14. V.V. DEPOT 15.GODAWARI HOSTEL 16. POORVANCHAL  HOSTEL,Down Direction via same as Up Direction,28.5,14.12.2013 / 25.08.2016,4,3,7,
,Web,254,623,Shahdara (T),Vasant Vihar CPWD Cly.,1. SHAHDRA T. 2. SWARAN CINEMA 3. JAGAT PURI  A-BLK 4. SHAKAR PUR 5. RAINY WELL 6. ITO (AGCR)  7.SUPREME COURT   8. SHAHAJAHAN RD. 9. BHARTI NAGAR 10. DEFENCE COLONY 11. AIIMS 12. MOHD. PUR 13. R.K. PURAM -I 14. MODERN SCHOOL 15. VASANT VIHAR CPWD COLONY     ,Down Direction via same as Up Direction,30.0,,24,10,34,
,Web,255,623 A,Anand Vihar ISBT ,Vasant Vihar CPWD Cly.,1.Anand Vihar ISBT 2.YOJNA VIHAR 3. HARGOVIND ENCLAVE 4. SHAKAR PUR 5. RAINY WELL 6. ITO AGCR  7. SUPREME COURT  8. SHAHAJAHAN RD. 9. BHARTI NAGAR 10. DEFENCE COLONY 11. AIIMS 12. MOHD. PUR 13. R.K. PURAM -I 14. MODERN SCHOOL 15. VASANT VIHAR CPWD COLONY     ,16. VASANT VIHAR CPWD COLONY   15. MODERN SCHOOL    14. R.K. PURAM -I  13. MOHD. PUR  12. AIIMS  11. DEFENCE COLONY  10. BHARTI NAGAR  9. SHAHAJAHAN RD.  8. SUPREME COURT 7. ITO AGCR  6. RAINY WELL 5. SHAKAR PUR  4. HARGOVIND ENCLAVE  3.YOJNA VIHAR 2. ANAND VIHAR ISBT MAIN ROAD  1.Anand Vihar ISBT ,30.0,one fare stage increase in Down Direction w.e.f. 03.04.2018,2,2,4,
,Web,256,623 B,Vishwas Nagar Terminal (CBD Ground),Vasant Kunj C-9 ,1. VISHWAS NAGAR DDA FLATS  2. JAGAT PURI A-BLK. 3. SHAKAR PUR 4. RAINY WELL 5. ITO (AGCR) 6. SUPREME COURT 7. SHAHJAHAN ROAD 9. BHARTI NAGAR 9. DEFENCE COLONY. 10. AIIMS 11. MOHD. PUR 12. R.K. PURAM SEC-1 13. MODERN SCHOOL VASANT VIHAR 14. VASANT VIHAR CPWD COLONY. 15. POWER HOUSE 16. NELSON MONDELLA MARG / MEHRAULI MAHIPAL PUR CROSSING 17. VASANT KUNJ C-9,Down Direction via same as Up Direction,31.0,25.08.2012,4,,4,
,Web,257,624A,Munirika,Anand Vihar ISBT,1. MUNIRKA VILLAGE 2. R.K. PURAM SEC-1 3. MOHAMMAD PUR 4. S.J. HOSPITAL 5. S.J. AIRPORT 6. PRITHVI RAJ ROAD 7. SHAHJAHAN ROAD 8. SUPREME COURT 9. ITO AGCR 10. RAINY WELL 11. MOTHER DAIRY 12. BALCO APARTMENT 13. HASAN PUR DEPOT 14. ANAND VIHAR ISBT,1. MUNIRKA VILLAGE 2. R.K. PURAM SEC-1 3. MOHAMMAD PUR 4. S.J. HOSPITAL 5. S.J. AIRPORT 6. PRITHVI RAJ ROAD 7. SHAHJAHAN ROAD 8. SUPREME COURT 9. ITO AGCR 10. RAINY WELL 11. MOTHER DAIRY 12. BALCO APARTMENT 13. HASAN PUR DEPOT 14. ANAND VIHAR ISBT MAIN ROAD 15. ANAND VIHAR ISBT,26.0,One Fare Stage in Down Direction Increase w.e.f. 04.01.2019,1,,1,
,Web,258,630,Kendriya Terminal,Nanak Pura C.Center,1. KENDRIYA TERMINAL  2. KRISHI BHAWAN  3. TEEN MURTI 4. USSR EMBASSY  5. MOTI BAGH-I  6. NANAK PURA/CC,Down Direction via same as Up Direction,11.5,,,,0,
,Web,259,631,R.K.Puram Sec-1,HAIDAR PUR VILLAGE,1.  R.K. PURAM SEC-1  2. MOTI BAGH 3.  DHULA KUAN 4.  R.R. LINE 5. BARAR SQUARE 6. NAIRAINA VILLAGE 7. MAYA PURI CHOWK  8. RAJA GARDEN 9.  PUNJABI BAGH CLUB 10. PUNJABI BAGH TERMINAL 11. WPD 12. ASHOK VIHAR MORE  13. AE- BLOCK SHALIMAR BAGH 14. BH- BLOCK SHALIMAR BAGH 15. HAIDER PUR VILLAGE,Down Direction via same as Up Direction,11.5,,,,0,
,Web,260,632,Mori Gate (T),Nanak Pura C.Center,1. MORI GATE TERMINAL 2. RED FORT 3. DELHI GATE 4. MANDI HOUSE 5. REGAL 6. KIRSHI BHAWAN  7. TEEN MURTI 8. USSR EMBASSAY 9.MOTI BAGH -I 10. NANAK PURA COMMUNITY CENTRE ,Down Direction via same as Up Direction,19.2,,,,0,
,Web,261,680,Kendriya Terminal,Ambedkar Ngr Sec.IV (Virat Cinema) ,1. KENDRIYA TERMINAL. 2. KRISHI BHAWAN 3. TEEN MURTI 4. USSR EMBASSY 5. MOTI BAGH -I 6. R.K. PURAM -1 7. JNU  8. QUTAB ENCLAVE  9.P.T.S. 10. SAKET MKT / HAUZRANI (G.M.MODI HOSP.) 11. SAKET J-BLK 12. AMBEDKAR NAGAR T. 13. AMBEDKAR NAGAR SECT-4 (VIRAT CINEMA)  ,Down Direction via same as Up Direction,23.6,,10,1,11,
,Web,262,701,Narela Terminal ,Najafgarh Terminal,"1. NARELA  2. A-9 NARELA 3. RAJA HARISH CHANDER HOSPITAL 4. NAI ANAJ MANDI 5. VISHAL BAGH  6. SANOTH CROSSING 7. GHOGA , A/F STATION  8. BAWANA  9. DARYA PUR SCHOOL  10. HAREWALI MORE  11. AUCHANDI BDR.  12. MUNGES PUR  13.  QUTAB GARH 14. PUNJAB KHORE  15. JYONTI  16. LAD PUR  17. KANJHAWALA 18. KARALA  19. MADAN PUR DABAS 20. RANI KHERA 21.  WEST BLOCK FRINDS ENCL. MUNDKA   22. SWARN PARK. 23. LOKESH CINEMA 24. NILOTHI CROSSING  25. RANHOLA  26. TILANG PUR KOTLA 27. BAPROLA   28. DK DEPOT  29. NAJAF GARH (DELHI GATE) 30. NAJAF GARH TERMINAL","26. NAJAF GARH  25. DK DEPOT  24. BAPROLA  23. TILANG PUR KOTLA   22. RANHOLA   21. NILOTHI CROSSING  20. LOKESH CINEMA  19. SWARN PARK. 18. WEST BLK. FRIDNS ENCL. 17. RANI KHERA  16. MADAN PUR DABAS  15. KARALA   14. KANJHAWALA  13. LAD PUR  12. JYONTI   11. PUNJAB KHORE    10.  QUTAB GARH  9. MUNGES PUR  8. AUCHANDER BDR. 7. HAREWALI MORE 6. DARYA PUR SCHOOL  5. BAWANA  4. GHOGA , A/F STATION   3. SANOTH CROSSING  2. VISHAL BAGH   1. NARELA  ",58.7 / 53.7,08.05.2014 / 23.02.2015/ 20.05.2015,9,,9,
,Web,263,708,Narela Terminal ,Najafgarh Terminal,"1. NARELA   2. A-9 NARELA 3. RAJA HARISH CHANDER HOSPITAL 4. NAI ANAJ MANDI  5. VISHAL BAGH    6. SANOTH CROSSING   7.GHOGA A/F STATION 8.  BAWANA   9. BAJITPUR CROSSING   10. PREM PIAO,   11. CHAND PUR 12.  KANJHAWALA    13. KANJHWALA SCHOOL   14.GHEWRA VILL, 15.HIRAN KUDNA CROSSING  16. MUNDKA  SCHOOL  17.SWRAN PARK 18. LOKESH CINEMA  19. NILOTHI CROSSING   20. RANHOLA  21.TILANGPUR KOTLA, 22. BAPROLA  23. DK DEPOT   24. NAJAFGARH (DELHI GATE) 25. NAJAF GARH TERMINAL","21. NAJAFGARH  20. DK DEPOT  19. BAPROLA  18.TILANGPUR KOTLA,  17. RANHOLA  16. NILOTHI CROSSING  15. LOKESH CINEMA   14.SWRAN PARK  13. MUNDKA  SCHOOL 12.HIRAN KUDNA CROSSING   11.GHEWRA VILL,   10. KANJHWALA SCHOOL  9. KANJHAWALA   8. CHAND PUR  XING   7. PREM PIAO  6. BAJIT PUR XING  5. BAWANA  4.GHOGA A/F STATION  3. SANOTH CROSSING  2. VISHAL BAGH  1. NARELA   ",48.0 / 42.0,17.08.2012 / 23.02.2015 / 20.05.2015,18,3,21,
,Web,264,711,Uttam Nagar Terminal,Sarai Kale Khan (ISBT),1. UTTAM NAGAR TERMINAL   2. JANAK PURI C-2 B   3. DESU COLONY. 4. LAJWANTI GARDEN  5. KIBRI PLACE   6. SHASTRI BAZAR 7.R.R.LINE   8. DHAULA KUAN  9. MOTI BAGH   10. NAURO JI NAGAR  11. AIIMS  12. ANDREWS GANJ   13. L.P.NAGAR 14. Maharani Bagh  15. SARAI KALE KHAN  ,15. SARAI KALE KHAN  14. Maharani Bagh  13. L.P.NAGAR  12. ANDREWS GANJ  11. AIIMS  10. NAURO JI NAGAR   9. MOTI BAGH   8. DH.KUAN (RING ROAD) 7. R.R.LINES  (RING ROAD) 6.  BRAR SQUARE (MAUDE ROAD) 5. KIBRI PLACE 4. LAJWANTI GARDEN  3. DESU COLONY.   2. JANAK PURI C-2 B   1. UTTAM NAGAR TERMINAL     ,30.0,Via Change w.e.f. 06.11.2017,2,18,20,
,Web,265,711 A,Uttam Nagar Terminal,Sarai Kale Khan (ISBT),1. UTTAM NAGAR TERMINAL   2. JANAK PURI C-1  3. DESU COLONY. 4.Janak Puri D-Blk. (Pankha Road)  5. KIBRI PLACE   6. SHASTRI BAZAR  7.R.R.LINE   8. DHAULA KUAN  9. MOTI BAGH   10. R.K. PURAM S-I  11.MOHD. PUR  12. NAUROJI NAGAR 13. AIIMS  14. ANDREWS GANJ   15. L.P.NAGAR 16. Maharani Bagh  17. SARAI KALE KHAN  ,17. SARAI KALE KHAN 16. Maharani Bagh  15. L.P.NAGAR  14. ANDREWS GANJ  13. AIIMS  12. NAUROJI NAGAR  11.MOHD. PUR  10. R.K. PURAM S-I   9. MOTI BAGH  8. DH.KUAN (RING ROAD) 7. R.R.LINES  (RING ROAD) 6.  BRAR SQUARE (MAUDE ROAD)   5. KIBRI PLACE  4.Janak Puri D-Blk. Pankha Road  3. DESU COLONY.  2. JANAK PURI C-1   1. UTTAM NAGAR TERMINAL   ,28.0,Via Change w.e.f. 06.11.2017,6,,6,
,Web,266,715,Madhu Vihar (Dwarka),Mehrauli,1. MADHU VIHAR  2. DWARKA 2/6 CROSSING 3. MANGLA PURI  4. PALAM COLONY  5. PREHLAD PUR 6.PALAM AIRPORT  7. N.H.W. CROSSING  8. MAHIPAL PUR 9. VERMA FARM   10. KISHAN GARH  11. ANDHERIYA MORE 12. QUTAB  13. MEHRAULI   ,Down Direction via same as Up Direction,19.0,24.02.2015,4,3,7,
,Web,267,717,Badar Pur Border,Shahbad Mohd.Pur,1. Badar Pur Border  2. PREHLAD PUR  3. TUGLAKABAD VILL  4. HAMDARD NAGAR  5. A.N.TERML 6.  SADLAJAB  7. LADO SARAI  8.  ANDHARIA MORE  9. KISHAN GARH 10. VERMA FARM  11. MAHIPAL PUR  12. SHIV MURTI-1 13. RAJOKARI CROSSING  14. SHIV MURTI-II 15. SAMALKHA CROSSING 16. PUSHPANJLI G-BLK. 17. DWARKA SEC-22/25  18. DWARKA SEC-23 CLASSIC APARTMENT 19. DWARKA SEC-8 SPG COMPLEX  20. SHAHBAD MOHD. PUR,18. SHAHBAD MOHD. PUR  17. DWARKA SEC-8 SPG COMPLEX  16. DWARKA SEC-23 CLASSIC APARTMENT  15. DWARKA SEC-22/25   14. PUSHPANJLI G-BLK. 13.SAMALKHA CROSSING 12. SHIV MURTI-1  11. MAHIPAL PUR  10. VERMA FARM  9. KISHAN GARH  8.  ANDHARIA MORE 7. LADO SARAI   6.  SADLAJAB   5. A.N.TERML  4. HAMDARD NAGAR   3. TUGLAKABAD VILL  2. PREHLAD PUR    1. Badar Pur Border  ,35.5 / 34.0,21.07.2012,16,6,22,
,Web,268,717A,Badar Pur Border ,Kapashera Border,1. Badar Pur Border  2. PREHLAD PUR  3. TUGLAKABAD VILL  4. HAMDARD NAGAR  5. A.N.TERML 6.  SAID-UL-ZAIB VILLAGE  7. LADO SARAI  8.  ANDHARIA MORE  9. KISHAN GARH 10. VERMA FARM (VASANT KUNJ) 11. MAHIPAL PUR  12. SHIV MURTI-1  13. RAJOKARI CROSSING 14. SHIV MURTI-II  15. SAMALKHA VILLAGE 16.  KAPESHERA CROSSING 17. KAPASHERA BORDER.,15. KAPASHERA BORDER.  14. KAPASHERA CROSSING  13. SAMALKHA VILLAGE  12. SHIV MURTI  11. MAHIPAL PUR   10. VERMA FARM (VASANT KUNJ) 9. KISHAN GARH  8.  ANDHARIA MORE  7. LADO SARAI  6.  SAID-UL-ZAIB VILLAGE  5. A.N.TERML    4. HAMDARD NAGAR  3. TUGLAKABAD VILL  2. PREHLAD PUR   1. Badar Pur Border  ,31.0,21.07.2012,9,,9,
,Web,269,717 B,Badar Pur Border ,IGI AIRPORT TERMINAL - 2,1. BADAR PUR BORDER  2. PREHLAD PUR  3. TUGLAKABAD VILL  4. HAMDARD NAGAR  5. A.N.TERML 6.  SAID-UL-ZAIB VILLAGE  7. LADO SARAI  8.  ANDHARIA MORE  9. KISHAN GARH 10. VERMA FARM (VASANT KUNJ) 11. MAHIPAL PUR  12. RADDISSION HOTEL 13. CARGO 14. IGI AIRPORT TERMINAL - 2..,Down Direction via same as Up Direction,27.0,,5,,5,
,Web,270,718,Uttam Nagar Terminal,Kapashera Border,"1. UTTAM NAGAR TERMINAL 2. JANAK PURI C-1 3. DABRI VILLAGE 4. MAHAVIR ENCLAVE PART - 2 & 3 5. DWARKA SECTOR - 6/10 CROSSING 6. DWARKA SECTOR - 8, D.T.C. DEPOT 7. DWARKA SECTOR - 20/21 CROSSING 8. DWARKA SECTOR - 25 (POCHAN PUR MORE) 9. PUSHPANJLI G-BLK 10. SAMAKLA MORE 11. KAPASHERE CROSSING 12. KAPASHERA BORDER.",Down Direction via same as Up Direction,20.0,,9,,9,
,Web,271,720,Shahdara (T) ,Janak Puri B-1 ,1. SHAHDARA 2. SWARAN TALKIES 3. JAGAT PURI A -BLK. 4. SHAKAR PUR 5. RAINY WELL 6. ITO (AGCR)  7. MANDI HOUSE 8. KRISHI BHAWAN 9. TEEN MURTI 10. RLY COLONY. 11. GOLF CLUB 12. R.R. LINE 13. SHASTRI BAZAR 14. KIRBY PLACE 15. NANGAL RAI 16. DESU COLONY 17. JANAK PURI C-2B   18. JANAK PURI B-1 ,18. JANAK PURI B-1  17. JANAK PURI C-2B   16. DESU COLONY  15. LAJWANTI GDN.  14. KIRBY PLACE  13. SHASTRI BAZAR  12. R.R. LINE 11. DH. KUAN  10. RLY COLONY.  9. TEEN MURTI  8. KRISHI BHAWAN 7. MANDI HOUSE  6. ITO (AGCR) 5. RAINY WELL  4. SHAKAR PUR  3. JAGAT PURI A -BLK.  2. SWARAN TALKIES  1. SHAHDARA ,31.5,Stand & fare Stage Change w.e.f. 22.07.2017,12,,12,
,Web,272,721,ISBT (Maharana Pratap Bus (T),Mangla Puri (Palam),1. ISBT 2. ICE FACTORY 3. G.G. MARG. 4. A.S. ROAD 5. TELE EXCH. 6.  RAJENDER NAGAR R. BLOCK  7. TODA PUR 8. INDERPURI 9. LOHA MANDI 10. NARAINA VIHAR 11. M.P.DEPOT 12. ZINK MKT 13. DESU COLONY 14. DABRI VILLAGE  15 MAHAVIR ENCLAVE PART 2&3 16. MANGLA PURI  ,Down Direction via same as Up Direction,26.0,21.05.2013,23,9,32,
,Web,273,722,Budh Sarai Terminal ,AMBEDKER STDM.,1.DELHI SECTT. 2.AMBEDKAR STDM. 3. MANDI HOUSE 4. PATEL CHOWK 5. KEND. TERMINAL 6. TALKATORA GARDEN 7. BHARTIYE SADHU SAMAJ 8. DHULA KUAN 9. AIR FORCE HQ 10. APS COLONY 11. NH CROSSING NO. 8 12. MAHIPAL PUR 13. SHIV MURTI 14. RAJKORI CROSSING 15. SHIV MURTI 2nd 16. SAMALKHA VILLAGE 17. KAPASHERA MORE 18. BRIJWASAN SCHOOL 19. BRIJWASAN FLYOVER AFTER BRIDGE 20. BAMROLI VILLAGE 21. CHHAWLA CANT. 22 CHHAWLA VILLAGE 23. KANGAN HERI 24. BUDH SARAI  ,Down Direction via same as Up Direction,26.0,,23,9,32,
